Região,UF,IBGE,Município,População,Domicílios com a TRIA aplicada,Domicílios em risco de insegurança alimentar,% Domicílios em risco de insegurança alimentar,Pessoas em domicílios em risco de insegurança alimentar,Domicílios em risco de insegurança alimentar com pessoas com deficiência ,% de domicílios em risco de insegurança alimentar com pessoas com deficiência ,Domicílios em risco de insegurança alimentar com pessoas em situação de rua,% de domicílios em risco de insegurança alimentar com pessoas em situação de rua,Domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional,% de domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional,Domicílios em risco de insegurança alimentar com pessoas menores de 18 anos,% de domicílios em risco de insegurança alimentar com pessoas menores de 18 anos,Domicílios em risco de insegurança alimentar com RF respondente do sexo feminino,% de domicílios em risco de insegurança alimentar com RF respondente do sexo feminino,Domicílios em risco de insegurança alimentar com RF respondente do sexo masculino,% de domicílios em risco de insegurança alimentar com RF respondente do sexo masculino,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena,Competência
SUDESTE,MG,314490.0,NOVA MODICA,3731.0,1481.0,59.0,4.0,170.0,9.0,15.3,0.0,0.0,4.0,6.8,21.0,35.6,13.0,25.0,39.0,75.0,43.0,82.7,2.0,3.9,0.0,0.0,7.0,13.5,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314500.0,NOVA PONTE,15113.0,5783.0,54.0,0.9,213.0,4.0,7.4,0.0,0.0,0.0,0.0,38.0,70.4,37.0,82.2,8.0,17.8,26.0,57.8,15.0,33.3,0.0,0.0,4.0,8.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314505.0,NOVA PORTEIRINHA,6780.0,1174.0,13.0,1.1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.5,7.0,70.0,3.0,30.0,8.0,80.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314510.0,NOVA RESENDE,16854.0,4847.0,35.0,0.7,121.0,1.0,2.9,0.0,0.0,0.0,0.0,14.0,40.0,12.0,41.4,17.0,58.6,10.0,34.5,16.0,55.2,2.0,6.9,1.0,3.5,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314520.0,NOVA SERRANA,112910.0,723.0,45.0,6.2,192.0,3.0,6.7,0.0,0.0,1.0,2.2,37.0,82.2,6.0,85.7,1.0,14.3,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314530.0,NOVO CRUZEIRO,27453.0,69.0,1.0,1.4,5.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314535.0,NOVO ORIENTE DE MINAS,10501.0,1199.0,39.0,3.3,161.0,1.0,2.6,0.0,0.0,0.0,0.0,26.0,66.7,16.0,57.1,12.0,42.9,19.0,67.9,0.0,0.0,0.0,0.0,9.0,32.1,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314537.0,NOVORIZONTE,4630.0,980.0,154.0,15.7,474.0,19.0,12.3,0.0,0.0,23.0,14.9,58.0,37.7,54.0,40.0,81.0,60.0,112.0,83.0,17.0,12.6,0.0,0.0,6.0,4.4,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314540.0,OLARIA,1986.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314545.0,OLHOS-D'AGUA,5520.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314550.0,OLIMPIO NORONHA,2616.0,905.0,2.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314560.0,OLIVEIRA,40552.0,12540.0,155.0,1.2,437.0,14.0,9.0,1.0,0.6,0.0,0.0,45.0,29.0,86.0,58.5,61.0,41.5,46.0,31.3,61.0,41.5,0.0,0.0,40.0,27.2,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314570.0,OLIVEIRA FORTES,2062.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314580.0,ONCA DE PITANGUI,3027.0,946.0,3.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,1.0,33.3,2.0,66.7,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314585.0,ORATORIOS,5076.0,759.0,2.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314587.0,ORIZANIA,8759.0,667.0,13.0,1.9,30.0,4.0,30.8,0.0,0.0,0.0,0.0,4.0,30.8,6.0,60.0,4.0,40.0,6.0,60.0,1.0,10.0,0.0,0.0,3.0,30.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314590.0,OURO BRANCO,40411.0,15521.0,271.0,1.7,898.0,34.0,12.5,0.0,0.0,5.0,1.8,143.0,52.8,141.0,55.5,113.0,44.5,163.0,64.2,46.0,18.1,4.0,1.6,41.0,16.1,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314600.0,OURO FINO,33227.0,6928.0,188.0,2.7,581.0,31.0,16.5,1.0,0.5,0.0,0.0,84.0,44.7,126.0,73.3,46.0,26.7,41.0,23.8,114.0,66.3,0.0,0.0,17.0,9.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314610.0,OURO PRETO,77601.0,21001.0,249.0,1.2,854.0,39.0,15.7,5.0,2.0,5.0,2.0,110.0,44.2,132.0,58.7,93.0,41.3,126.0,56.0,35.0,15.6,8.0,3.6,56.0,24.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314620.0,OURO VERDE DE MINAS,5858.0,867.0,14.0,1.6,50.0,2.0,14.3,0.0,0.0,0.0,0.0,6.0,42.9,8.0,80.0,2.0,20.0,5.0,50.0,1.0,10.0,1.0,10.0,3.0,30.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314625.0,PADRE CARVALHO,5085.0,626.0,15.0,2.4,46.0,2.0,13.3,0.0,0.0,0.0,0.0,8.0,53.3,7.0,50.0,7.0,50.0,9.0,64.3,3.0,21.4,0.0,0.0,2.0,14.3,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314630.0,PADRE PARAISO,17537.0,5548.0,564.0,10.2,1763.0,81.0,14.4,0.0,0.0,1.0,0.2,254.0,45.0,397.0,79.4,103.0,20.6,435.0,87.0,39.0,7.8,1.0,0.2,25.0,5.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314640.0,PAINEIRAS,4273.0,797.0,1.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314650.0,PAINS,8341.0,1854.0,14.0,0.8,37.0,3.0,21.4,0.0,0.0,0.0,0.0,5.0,35.7,5.0,38.5,8.0,61.5,6.0,46.1,6.0,46.1,0.0,0.0,1.0,7.7,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314655.0,PAI PEDRO,5634.0,544.0,14.0,2.6,36.0,1.0,7.1,0.0,0.0,1.0,7.1,6.0,42.9,7.0,58.3,5.0,41.7,9.0,75.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314660.0,PAIVA,1498.0,310.0,4.0,1.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,33.3,2.0,66.7,0.0,0.0,2.0,66.7,0.0,0.0,1.0,33.3,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314670.0,PALMA,5742.0,1322.0,38.0,2.9,112.0,9.0,23.7,0.0,0.0,0.0,0.0,17.0,44.7,27.0,79.4,7.0,20.6,9.0,26.5,7.0,20.6,0.0,0.0,18.0,52.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314675.0,PALMOPOLIS,6373.0,1154.0,73.0,6.3,220.0,10.0,13.7,0.0,0.0,0.0,0.0,38.0,52.1,45.0,62.5,27.0,37.5,37.0,51.4,6.0,8.3,3.0,4.2,26.0,36.1,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314690.0,PAPAGAIOS,14207.0,2792.0,39.0,1.4,144.0,4.0,10.3,0.0,0.0,0.0,0.0,28.0,71.8,28.0,71.8,11.0,28.2,20.0,51.3,9.0,23.1,0.0,0.0,10.0,25.6,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314700.0,PARACATU,98397.0,2750.0,58.0,2.1,181.0,9.0,15.5,0.0,0.0,0.0,0.0,27.0,46.6,34.0,81.0,8.0,19.1,28.0,66.7,7.0,16.7,0.0,0.0,7.0,16.7,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314710.0,PARA DE MINAS,102033.0,27865.0,157.0,0.6,520.0,24.0,15.3,4.0,2.5,2.0,1.3,64.0,40.8,80.0,55.9,63.0,44.1,74.0,51.8,47.0,32.9,1.0,0.7,21.0,14.7,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314720.0,PARAGUACU,22357.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314730.0,PARAISOPOLIS,21005.0,5780.0,183.0,3.2,743.0,39.0,21.3,1.0,0.5,3.0,1.6,85.0,46.4,113.0,66.5,57.0,33.5,35.0,20.6,106.0,62.4,3.0,1.8,26.0,15.3,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314740.0,PARAOPEBA,24800.0,6692.0,46.0,0.7,115.0,5.0,10.9,1.0,2.2,3.0,6.5,20.0,43.5,28.0,62.2,17.0,37.8,28.0,62.2,5.0,11.1,2.0,4.4,10.0,22.2,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314750.0,PASSABEM,1617.0,801.0,2.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314760.0,PASSA QUATRO,15842.0,1757.0,13.0,0.7,34.0,1.0,7.7,0.0,0.0,0.0,0.0,4.0,30.8,6.0,54.5,5.0,45.5,3.0,27.3,6.0,54.5,0.0,0.0,2.0,18.2,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314770.0,PASSA TEMPO,8696.0,1046.0,11.0,1.1,30.0,1.0,9.1,1.0,9.1,0.0,0.0,4.0,36.4,6.0,54.5,5.0,45.5,1.0,9.1,9.0,81.8,1.0,9.1,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314780.0,PASSA-VINTE,2301.0,688.0,24.0,3.5,68.0,4.0,16.7,0.0,0.0,0.0,0.0,13.0,54.2,11.0,47.8,12.0,52.2,4.0,17.4,9.0,39.1,0.0,0.0,10.0,43.5,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314790.0,PASSOS,116530.0,243.0,4.0,1.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314795.0,PATIS,4863.0,980.0,200.0,20.4,591.0,8.0,4.0,0.0,0.0,0.0,0.0,75.0,37.5,93.0,47.2,104.0,52.8,177.0,89.8,17.0,8.6,0.0,0.0,3.0,1.5,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314800.0,PATOS DE MINAS,167870.0,59420.0,905.0,1.5,2890.0,111.0,12.3,3.0,0.3,8.0,0.9,448.0,49.5,586.0,78.5,160.0,21.4,375.0,50.3,303.0,40.6,1.0,0.1,67.0,9.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314810.0,PATROCINIO,93852.0,6719.0,20.0,0.3,74.0,5.0,25.0,0.0,0.0,1.0,5.0,10.0,50.0,5.0,62.5,3.0,37.5,4.0,50.0,3.0,37.5,0.0,0.0,1.0,12.5,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314820.0,PATROCINIO DO MURIAE,5735.0,1984.0,10.0,0.5,29.0,2.0,20.0,0.0,0.0,0.0,0.0,6.0,60.0,5.0,55.6,4.0,44.4,8.0,88.9,0.0,0.0,0.0,0.0,1.0,11.1,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314830.0,PAULA CANDIDO,8786.0,4944.0,7.0,0.1,31.0,4.0,57.1,0.0,0.0,0.0,0.0,4.0,57.1,2.0,33.3,4.0,66.7,3.0,50.0,1.0,16.7,0.0,0.0,2.0,33.3,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314840.0,PAULISTAS,4429.0,1196.0,18.0,1.5,68.0,6.0,33.3,0.0,0.0,0.0,0.0,11.0,61.1,15.0,83.3,3.0,16.7,10.0,55.6,1.0,5.6,0.0,0.0,7.0,38.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314850.0,PAVAO,8168.0,2793.0,172.0,6.2,564.0,25.0,14.5,2.0,1.2,3.0,1.7,85.0,49.4,105.0,72.9,39.0,27.1,103.0,71.5,17.0,11.8,1.0,0.7,23.0,16.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314860.0,PECANHA,17843.0,96.0,2.0,2.1,10.0,1.0,50.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314870.0,PEDRA AZUL,24999.0,2994.0,93.0,3.1,320.0,6.0,6.5,0.0,0.0,0.0,0.0,49.0,52.7,55.0,67.1,27.0,32.9,67.0,81.7,10.0,12.2,1.0,1.2,4.0,4.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314875.0,PEDRA BONITA,7559.0,1719.0,7.0,0.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.1,2.0,28.6,5.0,71.4,5.0,71.4,0.0,0.0,0.0,0.0,2.0,28.6,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314880.0,PEDRA DO ANTA,3371.0,563.0,2.0,0.4,3.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314890.0,PEDRA DO INDAIA,4232.0,1719.0,1.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314900.0,PEDRA DOURADA,2883.0,1137.0,11.0,1.0,33.0,1.0,9.1,0.0,0.0,0.0,0.0,5.0,45.5,5.0,45.5,6.0,54.5,4.0,36.4,3.0,27.3,2.0,18.2,2.0,18.2,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314910.0,PEDRALVA,10924.0,3593.0,28.0,0.8,90.0,4.0,14.3,0.0,0.0,0.0,0.0,15.0,53.6,10.0,38.5,16.0,61.5,4.0,15.4,19.0,73.1,1.0,3.9,2.0,7.7,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314915.0,PEDRAS DE MARIA DA CRUZ,10619.0,671.0,110.0,16.4,416.0,20.0,18.2,0.0,0.0,68.0,61.8,61.0,55.5,56.0,59.6,38.0,40.4,41.0,43.6,16.0,17.0,1.0,1.1,35.0,37.2,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314920.0,PEDRINOPOLIS,3404.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314930.0,PEDRO LEOPOLDO,64910.0,5005.0,323.0,6.5,1028.0,10.0,3.1,0.0,0.0,0.0,0.0,138.0,42.7,116.0,47.0,131.0,53.0,174.0,70.5,35.0,14.2,0.0,0.0,38.0,15.4,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314940.0,PEDRO TEIXEIRA,1854.0,636.0,4.0,0.6,13.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,25.0,3.0,75.0,1.0,25.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314950.0,PEQUERI,3448.0,343.0,8.0,2.3,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.5,3.0,50.0,3.0,50.0,1.0,16.7,3.0,50.0,0.0,0.0,2.0,33.3,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314960.0,PEQUI,4258.0,1163.0,5.0,0.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,25.0,3.0,75.0,3.0,75.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314970.0,PERDIGAO,12925.0,4210.0,36.0,0.9,128.0,2.0,5.6,0.0,0.0,2.0,5.6,17.0,47.2,28.0,82.3,6.0,17.6,22.0,64.7,7.0,20.6,1.0,2.9,4.0,11.8,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314980.0,PERDIZES,17830.0,6635.0,11.0,0.2,41.0,1.0,9.1,0.0,0.0,0.0,0.0,4.0,36.4,7.0,58.3,5.0,41.7,8.0,66.7,2.0,16.7,0.0,0.0,2.0,16.7,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314990.0,PERDOES,21991.0,7652.0,324.0,4.2,1054.0,35.0,10.8,0.0,0.0,3.0,0.9,147.0,45.4,140.0,45.6,167.0,54.4,87.0,28.3,145.0,47.2,2.0,0.7,73.0,23.8,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,314995.0,PERIQUITO,6647.0,1650.0,20.0,1.2,60.0,2.0,10.0,0.0,0.0,0.0,0.0,11.0,55.0,14.0,70.0,6.0,30.0,11.0,55.0,1.0,5.0,1.0,5.0,7.0,35.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315000.0,PESCADOR,3587.0,1358.0,41.0,3.0,144.0,7.0,17.1,0.0,0.0,3.0,7.3,23.0,56.1,25.0,65.8,13.0,34.2,27.0,71.0,4.0,10.5,0.0,0.0,7.0,18.4,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315010.0,PIAU,2854.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315015.0,PIEDADE DE CARATINGA,8883.0,3662.0,62.0,1.7,179.0,5.0,8.1,0.0,0.0,0.0,0.0,30.0,48.4,49.0,81.7,11.0,18.3,44.0,73.3,9.0,15.0,0.0,0.0,7.0,11.7,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315020.0,PIEDADE DE PONTE NOVA,4056.0,1229.0,2.0,0.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315030.0,PIEDADE DO RIO GRANDE,4697.0,2131.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315040.0,PIEDADE DOS GERAIS,5175.0,1180.0,28.0,2.4,85.0,5.0,17.9,1.0,3.6,0.0,0.0,14.0,50.0,21.0,80.8,5.0,19.2,1.0,3.9,21.0,80.8,1.0,3.9,3.0,11.5,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315050.0,PIMENTA,8794.0,3267.0,9.0,0.3,23.0,1.0,11.1,0.0,0.0,0.0,0.0,2.0,22.2,6.0,66.7,3.0,33.3,0.0,0.0,5.0,55.6,0.0,0.0,4.0,44.4,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315053.0,PINGO-D'AGUA,4845.0,935.0,6.0,0.6,18.0,1.0,16.7,0.0,0.0,1.0,16.7,3.0,50.0,4.0,66.7,2.0,33.3,3.0,50.0,2.0,33.3,1.0,16.7,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315057.0,PINTOPOLIS,7231.0,1065.0,16.0,1.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.2,7.0,63.6,4.0,36.4,10.0,90.9,0.0,0.0,1.0,9.1,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315060.0,PIRACEMA,6884.0,2291.0,21.0,0.9,70.0,4.0,19.0,0.0,0.0,0.0,0.0,6.0,28.6,14.0,82.3,3.0,17.6,3.0,17.6,11.0,64.7,0.0,0.0,3.0,17.6,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315070.0,PIRAJUBA,5762.0,2497.0,79.0,3.2,225.0,5.0,6.3,0.0,0.0,2.0,2.5,27.0,34.2,26.0,34.7,49.0,65.3,26.0,34.7,42.0,56.0,0.0,0.0,7.0,9.3,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315080.0,PIRANGA,17360.0,4884.0,256.0,5.2,845.0,42.0,16.4,0.0,0.0,84.0,32.8,135.0,52.7,104.0,43.9,133.0,56.1,106.0,44.7,35.0,14.8,2.0,0.8,94.0,39.7,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315090.0,PIRANGUCU,6271.0,923.0,6.0,0.7,26.0,1.0,16.7,0.0,0.0,0.0,0.0,3.0,50.0,1.0,25.0,3.0,75.0,1.0,25.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315100.0,PIRANGUINHO,9451.0,1512.0,27.0,1.8,109.0,6.0,22.2,0.0,0.0,0.0,0.0,13.0,48.1,12.0,48.0,13.0,52.0,5.0,20.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315110.0,PIRAPETINGA,11408.0,991.0,62.0,6.3,171.0,6.0,9.7,0.0,0.0,0.0,0.0,31.0,50.0,36.0,65.5,19.0,34.5,22.0,40.0,9.0,16.4,1.0,1.8,23.0,41.8,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315120.0,PIRAPORA,57543.0,191.0,5.0,2.6,26.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315130.0,PIRAUBA,11958.0,2870.0,13.0,0.5,30.0,0.0,0.0,0.0,0.0,1.0,7.7,4.0,30.8,7.0,63.6,4.0,36.4,9.0,81.8,1.0,9.1,0.0,0.0,1.0,9.1,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315140.0,PITANGUI,27734.0,8850.0,42.0,0.5,152.0,13.0,31.0,0.0,0.0,0.0,0.0,24.0,57.1,22.0,61.1,14.0,38.9,13.0,36.1,13.0,36.1,0.0,0.0,10.0,27.8,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315150.0,PIUMHI,37742.0,10288.0,28.0,0.3,69.0,4.0,14.3,0.0,0.0,0.0,0.0,8.0,28.6,14.0,56.0,11.0,44.0,4.0,16.0,17.0,68.0,1.0,4.0,3.0,12.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315160.0,PLANURA,11484.0,1119.0,8.0,0.7,30.0,1.0,12.5,0.0,0.0,1.0,12.5,5.0,62.5,4.0,57.1,3.0,42.9,6.0,85.7,1.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315170.0,POCO FUNDO,16791.0,48.0,1.0,2.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315180.0,POCOS DE CALDAS,171533.0,21424.0,243.0,1.1,814.0,41.0,16.9,10.0,4.1,6.0,2.5,121.0,49.8,153.0,68.9,69.0,31.1,57.0,25.7,124.0,55.9,2.0,0.9,39.0,17.6,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315190.0,POCRANE,8468.0,1431.0,19.0,1.3,52.0,1.0,5.3,0.0,0.0,0.0,0.0,9.0,47.4,12.0,70.6,5.0,29.4,12.0,70.6,3.0,17.6,0.0,0.0,2.0,11.8,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315200.0,POMPEU,32305.0,97.0,2.0,2.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315210.0,PONTE NOVA,59569.0,11916.0,97.0,0.8,314.0,18.0,18.6,2.0,2.1,8.0,8.2,48.0,49.5,68.0,84.0,13.0,16.1,40.0,49.4,14.0,17.3,2.0,2.5,25.0,30.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,MG,315213.0,PONTO CHIQUE,3807.0,1004.0,309.0,30.8,1118.0,39.0,12.6,0.0,0.0,0.0,0.0,192.0,62.1,160.0,58.2,115.0,41.8,180.0,65.5,23.0,8.4,4.0,1.4,68.0,24.7,0.0,0.0,nov/2023 a dez/2025
